order_id,customer_id,product_id,monto_venta,costo_envio,total_pedido,categoria_producto,estado
e0fd66782409b23632b81b1c01c46c24,50c123c170cef36e20c9c01d526338d0,af51d485dc5255ba2e18b21b550156e6,259.9,73.45,333.35,luggage_accessories,delivered
e0fe96cb5635977938491ccfe7cd60f0,d81f3fa255fdfa20d57eaf95528b9533,0bcc3eeca39e1064258aa1e932269894,59.0,13.43,72.43,garden_tools,delivered
e0ff4f042465bf3a83ab05b537d1c90e,35ccaf85cd6559f85e62b1968fa763b0,c045b19fdb30a3035c56d04c6fe2e622,59.9,17.33,77.23,bed_bath_table,delivered
e0ff8fbdba29b1192269bb50ef72245e,02acb1d49edb6c09b61d2f496afc61b5,cb9cc307a215ac435ec87b0f799e8dab,199.9,26.15,226.05,garden_tools,delivered
e0ffd1287f544946a6a6a2dca083e37f,cc12f903cb4dfe438e7cda0765a8cbdb,40c6bf0ca8c0c5dfe779fd8c08a1f326,219.0,40.46,259.46,home_confort,delivered
e1000df659259b29cb73a4798ccd7454,feb21f4291037a45288a6266d66a0096,b17808303e15dd50538c011b44295427,68.9,15.69,84.59,bed_bath_table,delivered
e1010fc08b7bc6c1d8c94a956ead0140,97ed0aeab356413bf2d96d48e779b0d1,300deb83a9598a4b832ee43a126c5839,24.99,14.1,39.09,telephony,delivered
e1014aef09115ba24cf43cccd31820c0,1681e6086f04446b645b37c6d45f46d7,7d6494080672e94faf8aaf1dbfaf6999,205.9,34.14,240.04,sports_leisure,delivered
e1017b936851c9cfe214af471fa314ac,54021a19ab55f5700fad6fb14ca8ec17,6d7a4492be45dfb8e38e762efe6614a4,27.99,14.1,42.09,telephony,delivered
e1019f2695c5dab494b7efb92c9a0b6f,11cc55966ffc7f3db445018a66231359,baf6f4106306b138b83c32152d1e03de,22.0,10.96,32.96,pet_shop,delivered
e102402236ce8457d678acd1d3370e64,72e3a759c87ce3752d2aa17d670696ea,a968285b931b85e05c46234aa3db388f,39.9,15.23,55.13,fashion_bags_accessories,delivered
e102b2494339fab55c3daf18187409a6,91202e3985d66cef5918e07b66764944,3db75f31b76375c502f64d550dcd1166,31.9,14.1,46.0,computers_accessories,delivered
e102f8dfd6da168838a2d13dfbc3bb10,cc520e111caf2d8356003f5814dfb2f4,e0d64dcfaa3b6db5c54ca298ae101d05,179.9,12.76,192.66,watches_gifts,delivered
e104196e46cab854b8dc6f0beaa84d13,bbda0e5e83ba89d0dedc459cb1181670,73258e01fadbaf7648577beb152e1320,30.0,35.67,65.67,computers_accessories,delivered
e1041ca455e08b097d279568b13b22a1,f1ebe3628f15f8a83b0b380accafb017,5a6e53c3b4e8684b13388d6aa4afdf12,12.99,14.52,27.51,housewares,delivered
e1042f4c3705d9c1f9ec8d96a1771a58,8fd0a5a6ca889a468942b0afb824d268,bb77135946e78428a7a5634a46113a22,29.99,14.51,44.5,baby,delivered
e105d0f5799042c758b417e6dce2c3a5,c329c0883d4e70ebb322ddf77e68fecb,805cb130b4477536c829664a9858aba2,19.9,15.1,35.0,stationery,delivered
e1065a0d77c2e2f08c58c0d4dafccecd,708635792070de8a2e271645c2b504c2,a42d9c825894f96fc6ed02610891454d,69.9,20.98,90.88,sports_leisure,delivered
e106b2aa22c79b74e63278606016c679,c4193b595961202b2590454d0517706b,58528e42f4843601d879c7d3687800bc,125.8,13.32,139.12,pet_shop,delivered
e107625561f106fc1d9acae20a7cb794,fc445dec83b9653400ccf10fc313796f,c35498fbb4358837ae16850f50c3fd22,76.0,15.28,91.28,telephony,delivered
e10784ce2ff19f0a34f8b748efac518a,1b19988b0ffce8dbf14f2b435900108a,6413f7a28e149a324c4a914000399fb2,149.99,20.29,170.28,cool_stuff,delivered
e1090e366ab626c68ca02d56a6dd1821,1bd7e7f56fdc321a90128087e3e3e220,f74fae536818c7dea74d1e3d629fbbc7,189.9,20.82,210.72,sports_leisure,delivered
e10b36804f91a77995a7a1f3b5454f24,0f751fe5ddfc5d40e6e4d1be087558ff,98d61056e0568ba048e5d78038790e77,160.55,25.87,186.42,auto,delivered
e10b4465dc4265ab01391e25bed55c5e,8a49683c2ce4f6c2132c363c9cd75293,534b02311d6e4647c43e97e8d479dab5,269.9,9.14,279.04,sports_leisure,delivered
e10b891b11ee700f47f7ce3284a25a17,a75d53fb0b1b6c0527f1b6c869f3e207,7978cf8f35b3ee5e60ce063d2b041dcd,24.9,15.27,40.17,health_beauty,delivered
e10c080e6f7f8136087836cadcd26199,6f58e369991106fe684c3c4364508a94,ef7f13c7694be202c48017b71801815c,49.9,28.83,78.73,health_beauty,delivered
e10c65499c59e57eea4d979ac5eb3d0f,fc4c0a3b1164a080256f74d73a07046f,9ef3514cbcbf73d8b7d294036f99737f,100.0,12.2,112.2,housewares,delivered
e10c9ad36c79606f76bfc8da8eb83aa5,8effdb78a610cf0b7452f1fb02e7ab9a,b95179da85cd8482c7a347e9a0d08466,19.99,15.1,35.09,sports_leisure,delivered
e10cd38d4b2c2c6a369d7e4a15645aee,96da9677673906f17526f0e038e826dc,570df4c7c2a1ba5d810f27b93c584232,148.0,15.13,163.13,sports_leisure,delivered
e10cdac25bec58a01b1a9dcad1b6263f,781eea806854d68b10a31603ac72a84c,37246960437c4a40a03c40f0ea2e957c,134.9,12.65,147.55,bed_bath_table,delivered
e10d89c39c03d21e016420afd134cc17,8fed668b3ed411fb360e8763176b2da2,cfd414b4463647f58c7775eaae06893d,98.9,15.44,114.34,health_beauty,delivered
e10d948a9f7322cbeaa0d54d56af5ca9,13bde511381263b484f4a31ffd1ef39e,9c7ce59c96e74dfdfc51f13a4a6c3869,29.0,15.79,44.79,watches_gifts,delivered
e10d948a9f7322cbeaa0d54d56af5ca9,13bde511381263b484f4a31ffd1ef39e,c708ba7c6269161f89ce0683cdd7c432,49.0,15.79,64.79,watches_gifts,delivered
e10eb327c30f510c648ebaa30c399ffa,9fd0f7c1f0c833ce6d92c9d7b171cecd,a4aa7c1427c31344e5f7cc3d839fe562,95.0,20.16,115.16,pet_shop,delivered
e10eb38645ac0ee01145792cab82f88e,085dfaa4e6b6df1552f6830e79e71f3b,f71f42e2381752836563b70beb542f80,31.9,14.1,46.0,computers_accessories,delivered
e11041ba5d434c8bcb7640e75a52f106,446540c9ca2417bd019af1774d7e0dd8,8acf0061d1c7b72c3a4857db994ecc79,99.97,23.63,123.6,bed_bath_table,delivered
e1113bc148318e5f088060910693116b,e981a08085b8bbcbe96d89633f1c01f7,b757b5acc84c75c5805a931c70605106,369.9,21.83,391.73,market_place,delivered
e11161681691ee93c18b648ef563c05d,d3474a99f9a5637f3e8b70c0cb4304f6,0fa476a9aacb3891e183154dc8d3ddbd,39.99,15.38,55.37,pet_shop,delivered
e11161681691ee93c18b648ef563c05d,d3474a99f9a5637f3e8b70c0cb4304f6,0fa476a9aacb3891e183154dc8d3ddbd,39.99,15.38,55.37,pet_shop,delivered
e1128622c7f0329d26b10007c562e1a5,80c01c4b8716e9936643c5f68300dddc,0aabfb375647d9738ad0f7b4ea3653b1,19.9,15.1,35.0,consoles_games,delivered
e112dc2744c9e024795bee7be6ff73de,7f39dac97083a76136cecfcc6fe71b73,87f6e794e8e759e774a4c34590565036,87.99,19.81,107.8,toys,delivered
e113999f205a77283a5a2d99171d77c5,6b3dbb998a3d51850455a9c3e2623d25,706982d4d1d9841dfd470b6fe10f8614,898.0,38.52,936.52,baby,delivered
e1143a99ea4cc1bd3a625b3501484dce,4365105acd83090125fa618ff76889f4,51f876eb62be778c757503cf7f8a3b74,9.8,18.23,28.03,health_beauty,delivered
e114923f818130cb74183d70a5d22371,e5a3520facb20857810f7bc4db5564c1,c033d17d5564326cf7986e7ffda1cf60,118.9,20.07,138.97,health_beauty,delivered
e115da7a49ec2acf622e1f31da65cfb9,10e4208d1da23cd8f6ee0477f6b5cc9a,8049d38dde63e0ca96af1e9511d4727d,278.6,28.03,306.63,bed_bath_table,delivered
e11630dcf47900a87f3f6c30141c1078,1b182137f0d8a87e9233b9f0c0f52c8f,7bdb28a55646012fb3348058d629d9bc,59.9,38.47,98.37,musical_instruments,delivered
e116eac042ce23ba779ba603da515b4f,3c17793e9482dd4a54bdb683410dce5b,595fac2a385ac33a80bd5114aec74eb8,118.8,9.17,127.97,perfumery,delivered
e1171120e3b1615034d5372b0d3254a7,0678f749ee34f9175a0f054d2dd19131,617186c3d97ea56c9c683a8a3974e8c1,84.99,15.34,100.33,perfumery,delivered
e1174d9bb5f8e6dcc490106c8c6b1bd8,414ee807f9a069ff6fa70d9580089f79,4819da1e57bea0eb01d096e4f0d7d5fd,99.99,16.46,116.45,sports_leisure,delivered
e11780f33e850a77d1b3c2fa13ed5d4b,af1789225641b6acc60f97f3f32f5673,fc1d8637c0268af3db482c14b7ef8e75,164.9,10.67,175.57,bed_bath_table,delivered
e117ced88985de310c55a4f417b2028d,933bab0e42c2ca412e361796ba65cd24,0cb9f521598f339ad6e6b41e34a1b169,109.99,8.02,118.01,telephony,delivered
e117f2d33b09b76b46edadbd2ca908a7,df97921197ef7add5cf3d5059b7f1160,48f45fb4d7e27353b8abef59be38b65e,99.9,13.72,113.62,housewares,delivered
e118373a9e97e99fd3876fe78d34f501,7544eef54d4c048f168199ed39b6698b,05a9ab81472f6bdcd910cb49b636c5b5,159.9,51.84,211.74,musical_instruments,delivered
e11871c4a3ca0a9435621f216fcecaeb,e013e14a148fb8b6f18a1838c893b51e,ab5da1daa941470d14366f4e76a99dd2,26.0,9.94,35.94,home_appliances,delivered
e11884595cc1ab95ac7a14344bc412d6,e8155b5bad40bfbdba318809d91b2e4b,4e424a1cee1626e101d211bd604b10e0,29.9,15.1,45.0,electronics,delivered
e119563a850008c9337df0d017458e97,33d565d7fe6d0678b43f83a2a1c420cd,58727e154e8e85d84052cd22b0136c84,169.9,18.99,188.89,sports_leisure,delivered
e11ac0d86982b86bcde829263d5a38ec,7bddbcc91c2a6935d6c06d3cdeced6dd,c03500a4a72be532834b3d947821d519,59.99,15.3,75.29,pet_shop,delivered
e11acf37c1371426d8e6ff3c89f952f8,214d26dce59d63570d86bc2110d1e59b,aadff88486740e0b0ebe2be6c09476ae,29.9,8.27,38.17,health_beauty,delivered
e11b41677b48150784cf28b5c87055e0,beba15df134f002d757137f7ec16eafa,32d058f0f2989cd05c927c0f481a1e43,179.49,9.45,188.94,auto,delivered
e11ba7fd8fe0728dcd89efddcda9fb11,5707fdbd6e18f4c752674a5053504a4d,8eb72e039f7857d796c5afe824d0c64c,149.0,14.06,163.06,sports_leisure,delivered
e11c0a03163b8110243cfb64df2b07d4,f7e3a3ddcdd64af8b12440f020eae56b,0521fe3eb04940304b489d0fb49a37dd,104.53,43.14,147.67,garden_tools,delivered
e11c61aa2d539f826865ea728496f6d4,876382f7dd7c20124a74a1912d5d435e,bdc3291ab242ec1effc8eb0987850268,25.89,18.28,44.17,electronics,delivered
e11c61aa2d539f826865ea728496f6d4,876382f7dd7c20124a74a1912d5d435e,bdc3291ab242ec1effc8eb0987850268,25.89,18.28,44.17,electronics,delivered
e11c81f63f7e2ef0a0a22cbc781e8099,3d563f75e0e9a0ce00da6f3971e87176,b7029935abacaa5e117b31bc355e9341,24.99,12.84,37.83,telephony,delivered
e11ced871fd97da835073a98ebacbf23,7f21001fb8e182928c5d52bb6e9fd3c7,13db47eae724e2848e12b71a617a3a41,568.0,16.42,584.42,audio,delivered
e11d12748e702fcf969bd107eb604d87,995a364de8b90858127c4c131f8aa442,79a564cca1924553af76d396bf7c0662,174.33,22.02,196.35,luggage_accessories,delivered
e11d8c8f1891edccae172ab330782a34,ac7b051340b262da47d0c7fba8e34a9c,19421075ae0b585f2dc13ff149e2119d,45.9,25.63,71.53,sports_leisure,delivered
e11d8c8f1891edccae172ab330782a34,ac7b051340b262da47d0c7fba8e34a9c,19421075ae0b585f2dc13ff149e2119d,45.9,25.63,71.53,sports_leisure,delivered
e11db3584a81dec055a64991fa65e9db,b73ac506a224c8721f39874e94d45206,2e7980421ad7946eab8a71b637955704,60.08,18.0,78.08,housewares,delivered
e11dbf8f73df2ef44ac68c5dd90b3892,8bba7817c19c5fa590c8857669ade46a,e9a19740a95180e871a7fd864bf65dd7,94.9,9.41,104.31,bed_bath_table,delivered
e11dead0c183b7b8da09f6b3039ea730,e559ddc91d9410c38d576e423ffbb67b,2fcbaee260e3146369f5e4f2b2abe551,157.0,18.85,175.85,garden_tools,delivered
e11e0f810b87b5bcbc4ce90273881f6c,bcbbc6cf8364e1cf1a6e0fa5570372f0,5bc5b37461d0d4ee9b6e9507b01fc1d7,49.8,18.45,68.25,bed_bath_table,delivered
e11e49042dd9e24863991a081fd4bf19,1c3df9a5fdcd90e6aa96b5cd99bde9a6,05869034bc6aeae6869a573000cdcc43,27.3,8.76,36.06,fashion_bags_accessories,shipped
e11e78a150492da775d6acead338315c,57cdc2c3d1a4f933be8b559960cb7f2a,46737a24b6230ab90d6df497df0a2b43,200.0,35.57,235.57,housewares,delivered
e11ea6be9b7b180e46f0b9186f39354a,aad53c950158343811d07a7ce61c0f4c,5ab3c4c7b2b499f85cf923cd0f331c9f,89.0,15.38,104.38,stationery,delivered
e11f0b384abcb645f460256db2f8795a,71a019df9723b570800021d598d2b096,036a6272d538ae862d248339c4c9adeb,49.98,13.37,63.35,"",delivered
e11fec6c25945565c1ef4f14fc3c03b7,fdf0fe7cd1365ffdcbbc3b95273a20a5,486e577f635477c920c95e95dc243bc8,1970.0,25.69,1995.69,construction_tools_construction,delivered
e12019a9afee02a4355f3629cc804f9e,64065d6a8dff88e59b688faf3c35997b,4b703444923b5e57bb73ba343f5ebab7,35.9,15.23,51.13,bed_bath_table,delivered
e1215367814d0d82c496bf4c6b2ba6f7,fc39afc06082ea33d82e5c4b4c6e94d5,67c3a22492bcb6677d6ee56b8516f537,118.9,15.0,133.9,luggage_accessories,delivered
e121d5d3ae614bc7cbd5eddba13b16fc,c7c0ba6613929d7d0a82ef70a992a184,fcde1899043318107d8f0ae043f69bc3,104.9,14.9,119.8,"",delivered
e122415106f4ed9ba92695a54bca9889,c2d5fb9a087c1037c2d97f1494722beb,cfb3a98da132f3a6d51b1efdc851120d,624.75,29.4,654.15,health_beauty,delivered
e1247131e29e9f01c5ba3db262a4cd25,26bc070c7700855f66d4539446779a16,b19f489c6dd8b47c1e9ecd9e3f2d8bb9,74.99,16.77,91.76,fashion_bags_accessories,delivered
e124baaf335d4ab03e2130c04d979065,5de1213d6fb211f90eb5ddc0ba3b2ed1,0e2d365a247d105fefc31b17ab8706d9,117.4,18.7,136.1,perfumery,delivered
e124c7322cefdb43a61f072bedd00e64,da3cd2f77201ba1fb0637d3a485e9ffd,9041a4cde4a900bc259d3b1b6847f6b1,120.0,23.55,143.55,furniture_decor,delivered
e124f7417ef3e8e007e0fe6993865f2d,6b65f327f139a81fa2324938128d7467,f282b8032570cf3ce692b8ea7e1b6c53,149.9,24.66,174.56,baby,delivered
e126a4c926bda89ae444a788cb74d989,bb85c4ac0d64b224ec32224e91af4980,a0045b8457877b5981ed6c79b9b0765a,19.9,16.79,36.69,telephony,delivered
e126a4c926bda89ae444a788cb74d989,bb85c4ac0d64b224ec32224e91af4980,fcf28afb1353f2f12ea041dd74954226,27.99,16.79,44.78,telephony,delivered
e12700852c7af5cdea9d85282cf65ef3,1c407e8ac340a7e03e373f42afd8586f,4ce9ab528124f89e091b17d11aa2e97c,49.3,11.89,61.19,computers_accessories,delivered
e1274faf1894745f9ace27e525cc2ba7,1cde694a5779d9b3d230231c52fe9dbb,f1c7f353075ce59d8a6f3cf58f419c9c,148.0,25.88,173.88,bed_bath_table,delivered
e127e496849462216ba78b6dfe0c48ed,4e1eea7b0e7ae6e0ed69d9017f4641bc,422879e10f46682990de24d770e7f83d,53.9,6.43,60.33,garden_tools,delivered
e127e496849462216ba78b6dfe0c48ed,4e1eea7b0e7ae6e0ed69d9017f4641bc,422879e10f46682990de24d770e7f83d,53.9,6.43,60.33,garden_tools,delivered
e127e496849462216ba78b6dfe0c48ed,4e1eea7b0e7ae6e0ed69d9017f4641bc,53759a2ecddad2bb87a079a1f1519f73,53.9,3.21,57.11,garden_tools,delivered
e1282f31d9a5f43661a251858c894bf3,4ffd93637ab3b7419b09f862e033e02c,2e511b5741ab14e7f5294df6f1310b03,110.0,17.21,127.21,computers_accessories,delivered
e1282f31d9a5f43661a251858c894bf3,4ffd93637ab3b7419b09f862e033e02c,2e511b5741ab14e7f5294df6f1310b03,110.0,17.21,127.21,computers_accessories,delivered
e128a277a345197ba9155d63c2666f99,7d8b23fa4fbd0c8c95d7e8da1c5e84ba,09e90effb944a6866b1d4b058a15f70c,19.33,15.24,34.57,housewares,delivered
e128f9ebc461c55ac1340e0613de3c94,17a9279dced128e0aa1ff1642d7fc7ff,e707c577789af56087a82650995ed3c8,169.9,16.82,186.72,bed_bath_table,delivered
e1291e09e6eacd07121773233376f025,3f45162d0e6bf5444b4ccfac3bde919e,e3ecd1ee80239ece6f0cf6e93664933a,65.0,9.21,74.21,stationery,delivered
e1291e09e6eacd07121773233376f025,3f45162d0e6bf5444b4ccfac3bde919e,e3ecd1ee80239ece6f0cf6e93664933a,65.0,9.21,74.21,stationery,delivered
e129e9f89489497f919cd582bf75a0e7,463a0b50898821692fae99d0da500044,ae728f68e1fe806253238e93f2bfc324,19.0,18.23,37.23,sports_leisure,delivered
e129e9f89489497f919cd582bf75a0e7,463a0b50898821692fae99d0da500044,ae728f68e1fe806253238e93f2bfc324,19.0,18.23,37.23,sports_leisure,delivered
e12a43dfe9ec2b96d302683d1db0f613,321fd0141cb6dbeb70469d5a90f269f8,cebff45f1d1558430be0e07ac0df6a68,109.9,14.37,124.27,auto,delivered
e12aeddf85ba20f8e2d865a28b32fbd8,595713cd04130c26109cc971921fe409,2d7ec74c6f93ad8234f2e29817b2827b,129.9,29.31,159.21,baby,delivered
e12b22c34034589b6eb958933031f6df,c8b62abdf38861f109dc76c431ae2267,59f09deeea7c839a9212a19f3416b892,359.9,69.39,429.29,housewares,delivered
e12b47202bb4acb32f6862d4d9666a6c,5d8a9f890db3deb5bcf58beb33076a0f,1846ec5a92ed15d0dbf9e0e86c29085c,192.0,9.08,201.08,home_appliances,delivered
e12b5f95f957079d6d9f368c0c56a050,2681dd5a56e6af9f8f13fa055acef08e,5a848e4ab52fd5445cdc07aab1c40e48,122.99,15.61,138.6,"",delivered
e12ba59fec6cde9a2cf1af5c0772185c,7944aa925503f8784ff4d2edaafacf9f,99deb331428f8424b5400076161c3193,38.9,16.05,54.95,food,processing
e12d873b226207d68d316a6bcf65123f,d0f4862195a37c1b6ba30abb64aa2039,114f462f985151e853a896d958657416,31.0,14.1,45.1,fashion_bags_accessories,delivered
e12e00057650090fead5dc4e44cdbd0b,a3ec634b294a29ac054260888614fd40,61b5c300f3e56ac6bda4cb54de396f9b,49.99,10.96,60.95,telephony,delivered
e12e1c2f5a9e258abeecce80cfce12df,6daa9110d3818f3f105691c3dbc0a715,8b55f0d97006f81c67b6b9c4aa239974,48.0,9.09,57.09,toys,delivered
e12f5458c6b4f349a97fbf22e08d17ac,0b7a30ba373aeb55cf28add5b5477956,494c9e9cadda96141fec59b218afc773,59.9,17.67,77.57,auto,delivered
e12fe57998130b5374d8c1a89d367c04,6da402a6d134597d6717d704067ad269,a96a0642a479ed47a0ee2cf1da54d08f,219.9,30.12,250.02,office_furniture,delivered
e130d3f737127ae52681b9338aea9b64,b9da524b08224eaff1bf76ef4d4299ac,b008888e5e01a5c9da36306228e900d1,790.0,32.39,822.39,computers,delivered
e130d3f737127ae52681b9338aea9b64,b9da524b08224eaff1bf76ef4d4299ac,b008888e5e01a5c9da36306228e900d1,790.0,32.39,822.39,computers,delivered
e130d3f737127ae52681b9338aea9b64,b9da524b08224eaff1bf76ef4d4299ac,b008888e5e01a5c9da36306228e900d1,790.0,32.39,822.39,computers,delivered
e130e08b65b9f7e69f6d1d02faf39488,2dead6204cb633101e25f66d6b30e6de,386486367c1f9d4f587a8864ccb6902b,113.57,13.81,127.38,bed_bath_table,delivered
e13177c5e11c2a87dcfd3e87529664cc,75e321797c931fcef503460701871c3d,642a40d4d73b4b2604968937de13634a,12.9,10.96,23.86,bed_bath_table,delivered
e131f6ad498a67f7d30e5cc9702a3d99,c3b654b6e5f9e0be36d1905e677b187f,304104a478e3a605db6072a22e4ee228,299.0,22.58,321.58,small_appliances,delivered
e1320973675a5fc37fab54cb22c582ab,b37ea7f1b8461e3bd4e534a81f126f5a,02d53241d2a3c4b1d65f21028e15fde8,64.99,27.74,92.73,health_beauty,delivered
e132fb294c905406ab1ce97278595b0b,a52bc8934491cdd988e9e063be7656c4,e41a6ac2f57a273eb0d214c7cbab5db9,126.97,33.19,160.16,office_furniture,delivered
e132fb294c905406ab1ce97278595b0b,a52bc8934491cdd988e9e063be7656c4,b47865eeb745bcbfca95513b46bd977d,126.96,33.19,160.15,office_furniture,delivered
e13329e37a8f95bafe7bbef35d07fb24,2edd445927d31339271f0b68dacb8218,ba4c06dba31764d34fd6446894754568,104.9,16.49,121.39,bed_bath_table,delivered
e133484bb56ab62cab0d3f31517d28be,96d6283afdbfd60547b78e923743a9fc,03d4805d42e229c0fb34e5eb7fee281f,124.8,14.23,139.03,auto,delivered
e13402ab3dbd2908d54ce9cc67d40162,8fc068e919f1f4ed178bd040919755c4,6dbfe807ef0967e3a7136dee5bbe90ed,179.0,22.96,201.96,watches_gifts,delivered
e1340387000e6eeb71a9a7f65013c9bf,e4d617cbd4195b7885dc29d5ea5dccfb,6cdd53843498f92890544667809f1595,349.9,46.3,396.2,health_beauty,delivered
e134ae06c15446b35a78fd10c4d26155,306047e705d4a27a88e2419bb9f6480d,308a7360ee2e0ecfb6aa7708428692af,24.9,18.27,43.17,electronics,delivered
e134db9b2f9178ed55725a25b33e48c4,94167b0d4256412ff0bd9e2184e32f32,b4436da747c3a53ab07ac0e71de17dcd,1599.0,45.36,1644.36,sports_leisure,delivered
e135c8a351d629f6322ae5cd66a90291,96073cbbfd07afcaef8400bc4f440bcc,e27e689c4ce425f2fe7e2a270fd4d2db,43.99,38.58,82.57,bed_bath_table,delivered
e1367e30165c3d215977f5caebcc299d,e8a2219b2fd553c95a488a4e041e3bb6,9bde06b382560a866ee357832761aaf0,499.9,14.7,514.6,toys,delivered
e136cb9b855e25952b35078ea8287229,a925f54d80ababe092b80fc6fdc1a948,3cce0d166c3fb2507956c630c1d0f87c,120.0,16.6,136.6,home_construction,delivered
e13713108caa1e5a2604672467aa9d8a,d634d6e1af671a92e9a459b53eb37afa,044f05bc9de36e8a693a83e4bc79dd0d,24.99,22.06,47.05,telephony,shipped
e13722c0887b5fecfbcf9771b23ddf36,21bc5deff554165a2c5c8c7ff3b99b0a,b09498d706ad48db2b1a2275d92b41f9,106.9,21.24,128.14,bed_bath_table,delivered
e13771d81b11fa998c5534001f1520f1,b5dc660534126a84822d57681d78f071,1613b819ab5dae53aead2dbb4ebdb378,27.9,18.23,46.13,auto,delivered
e137acc00a73478b179ca50de0176bbb,d36226a75bd645b98eb282c9ac967eb2,2a5806f10d0f00e5ad032dd2e3c8806e,169.99,26.17,196.16,office_furniture,invoiced
e137f3b8d8f48a149df7322275e474c5,40d1dfe01516c265dab24f5fe7124e5c,467c6bb41a33d10e03816f139e7baf85,28.7,15.23,43.93,sports_leisure,delivered
e138166b54ea9292f505d07a4999db88,9993ed85cbf57e345720e3cdcc8c47c0,2ab3eebb03e660d44470d936c0f20bb6,35.9,7.51,43.41,sports_leisure,delivered
e1384a36c7c9da10121e8a7fc78ec01e,a24e97fa9cdfe337d1a096700bae6c66,574597aaf385996112490308e37399ce,49.0,15.28,64.28,housewares,delivered
e138a14b6a413d7a17ff420a130b2759,6dc2df445e3eff17ac265b74560f93cb,b665d6299c02572404ef4ee1741140a3,179.9,24.55,204.45,office_furniture,delivered
e138a14b6a413d7a17ff420a130b2759,6dc2df445e3eff17ac265b74560f93cb,b665d6299c02572404ef4ee1741140a3,179.9,24.55,204.45,office_furniture,delivered
e138f0eeabd6890e100c82b9f2925272,a0fbe83fc1a635675b2b6691f6d8e366,cba32576375902a87170bedaed045b71,887.0,26.7,913.7,baby,delivered
e13b79bd2df632e6d095f6e31023e827,7f14bd89c2b0d2a13ed50a39028fbb06,f95dcd7b0926e47d0f20a9050aea2e9e,69.5,11.73,81.23,electronics,delivered
e13b7cac52f0c00ed3b51fc684c5cf2e,96d1713591b39d1ea168e31d06071d45,ce8139ec854c7484df66f211738c0746,69.9,22.99,92.89,cool_stuff,delivered
e13c1d62d9e04a895432ca001f2eda3a,adb818b198a6b8c7286bb9033f7c845e,6b7879a37ac2dbe5289a16706e859870,17.9,8.72,26.62,"",delivered
e13c7d85f07a4e00c383115a154dcc39,88bfbe93f1c2d378de7fb22d588f9661,36e0d84a068074deed2e9b527917f468,949.0,12.48,961.48,fashion_bags_accessories,delivered
e13c7d85f07a4e00c383115a154dcc39,88bfbe93f1c2d378de7fb22d588f9661,bf7f941911c1e02d8dd6c637811b6127,1230.0,16.5,1246.5,fashion_bags_accessories,delivered
e13c8ddd0d03ac5525c6b54d0442e9a5,0fd965d968903f6f1179bfa430d667ae,170ae15fc78b44bceab3e66baefbbd99,69.9,11.99,81.89,fashion_male_clothing,delivered
e13d1b8079da63aa71fa8ad68b3c3586,5ee4cc1b4dedc9348f723426dc534c3f,a4d44eb9f68b301db3a15c9a346f395c,229.0,16.35,245.35,luggage_accessories,delivered
e13ef2072b1d65c486d7b9fbf5dc6f01,2df9cae8b89e49873d8113b80efcc2fe,71fddf41cc1719c5550ebc5d0ab86357,10.91,10.96,21.87,costruction_tools_garden,delivered
e13f9d9f79f8325d4f77d26e7384e9fd,cf818420383856a129134f5f8343f7b8,880be32f4db1d9f6e2bec38fb6ac23ab,44.9,14.1,59.0,toys,delivered
e13fa6ca33d94bcbfd570edd20e475a9,778edc2dbe93c13982704f527738e6c2,bb50f2e236e5eea0100680137654686c,330.0,10.07,340.07,health_beauty,delivered
e13fd2b405c7a3685ff6214f38b86e79,44cca1fa7d1de86eb3543ac5bb900c30,736c8680c4a1ce8fc7ed08c9df0431ab,58.9,34.17,93.07,auto,delivered
e14045fc421874626731a74b8cbff4ce,3a30c9e0ace35152cfe87773de1ad89a,bb50f2e236e5eea0100680137654686c,325.0,11.17,336.17,health_beauty,delivered
e140deee5e833b2f83a5ef0dcc602db9,b08e74997b2f1829f23a9f69e7c79cde,95fb075ea52306f2188ae4199c5928a8,102.74,14.08,116.82,electronics,delivered
e1410714b40ecb7735ebc3f823d60745,672341d53a98728f79fb5b46a0fe859e,80c8ac047ca651a5672b8a7973085640,599.0,28.54,627.54,sports_leisure,delivered
e1427e7a68ffc45df4603af512ceb4f1,7397a25461134bddf71cea96f9f39169,ca80683f1a9622d90278db41328f8d3c,34.99,15.23,50.22,toys,delivered
e144a54c13458667eb25fc1a5eaf5139,cd40968134f4910e8a0b772a0012154d,6cc6509fe96a5ee8b3125550e8092a00,20.0,7.56,27.56,health_beauty,delivered
e144a54c13458667eb25fc1a5eaf5139,cd40968134f4910e8a0b772a0012154d,6cc6509fe96a5ee8b3125550e8092a00,20.0,7.56,27.56,health_beauty,delivered
e1458d8518d1632318cd88ead53c633a,e3e730f17d35e6e0e2595e5cfbee89eb,235458528f907463ec55ebb1e16b69f0,45.9,16.11,62.01,stationery,delivered
e145c6c37dcc3fca500f3002c65e5e6c,54c8e2af42de8737d1e0fbbef5e7416c,ff817f0901191fbe02933928daa95e6e,89.9,29.03,118.93,auto,delivered
e146941ec77679464470ab928ee96e9d,2dd5f3fede0695d08c7f287426aa666d,c2fb73db15e28aa021dcf7b2856fef27,130.0,17.16,147.16,baby,delivered
